sample	BLCA	CESC	ESCA	HNSC	LUSC	window_size	coverage
33373_T_F94422	0.03529486	0.5782573	0.023370221	0.3619577	0.0011199204	100	10.0
36067_T_F94494	0.00017363687	0.005621904	0.000423919	0.9937692	1.1250688e-05	100	10.0
40168_T_F94519	0.0036878986	0.006786633	0.51092947	0.20111838	0.27747765	100	10.0
41813_T_F94516	1.972885e-06	3.0817425e-06	0.0079662455	0.9828833	0.009145469	100	10.0
F138888	0.00027743375	0.0020425308	0.90972453	0.052265402	0.035690095	100	10.0
F148364	0.00014954657	1.3520395e-06	0.0005263918	0.026995031	0.97232777	100	10.0
F148365	0.00014729008	1.18492235e-05	0.0051875017	0.5605423	0.43411115	100	10.0
F148367	0.00019142195	6.6578174e-08	2.8521265e-06	0.01743827	0.9823674	100	10.0
F148369	2.0790087e-06	0.0019806104	0.0044580456	0.99355847	8.705788e-07	100	10.0
F148370	0.0010362149	0.0018262819	0.00030836806	0.9963414	0.0004876752	100	10.0
F148374	1.651229e-05	4.0875053e-05	0.493706	0.40168154	0.10455505	100	10.0
F148375	5.149006e-07	2.0555029e-10	3.780382e-06	0.0075678816	0.9924279	100	10.0
F148376	0.0026482022	0.016199548	0.8433746	0.09425654	0.04352115	100	10.0
F148377	7.520318e-05	6.532762e-05	1.5183327e-05	0.9996972	0.00014708124	100	10.0
32395_T_F112331-F94490	0.01050904	0.0060247043	0.017364684	0.8735687	0.09253288	150	10.0
32655_T_F111504	0.00028973527	0.0018248905	0.01193601	0.9840726	0.0018766958	150	10.0
33373_T_F94422	0.037200723	0.52979726	0.020087646	0.41170195	0.0012124478	150	10.0
36067_T_F94494	0.00024096019	0.006678304	0.000424929	0.9926414	1.4343733e-05	150	10.0
40168_T_F94519	0.0035859311	0.006268718	0.51287216	0.18393408	0.29333916	150	10.0
41813_T_F94516	2.2440129e-06	3.5666287e-06	0.009385866	0.98023397	0.010374277	150	10.0
F138888	0.0002643331	0.0020477767	0.9125339	0.052303303	0.032850713	150	10.0
F148364	0.00013018394	1.2873622e-06	0.00060263154	0.027053935	0.9722119	150	10.0
F148365	0.00013345103	1.0301215e-05	0.0049842624	0.5409298	0.45394218	150	10.0
F148367	0.00018823557	7.044002e-08	3.2094297e-06	0.018035289	0.9817733	150	10.0
F148369	2.7369426e-06	0.0027722665	0.0046768375	0.99254733	8.2351e-07	150	10.0
F148370	0.0013129781	0.0031614872	0.00046303915	0.99460214	0.00046035287	150	10.0
F148374	1.3863526e-05	3.717116e-05	0.54857045	0.3496732	0.10170532	150	10.0
F148375	5.862825e-07	2.460576e-10	4.0681794e-06	0.007714742	0.99228066	150	10.0
F148376	0.002197941	0.012765533	0.841391	0.09642696	0.047218535	150	10.0
F148377	0.00010743947	7.479184e-05	1.2924096e-05	0.99962544	0.00017929381	150	10.0
32395_T_F112331-F94490	0.01002147	0.005427502	0.0137851145	0.88583463	0.08493122	200	10.0
32655_T_F111504	0.0002800803	0.0016992842	0.010461606	0.9857384	0.0018206628	200	10.0
33373_T_F94422	0.04045374	0.5153607	0.01945529	0.42334676	0.0013835048	200	10.0
36067_T_F94494	0.00026448982	0.005013872	0.00029090553	0.9944121	1.856794e-05	200	10.0
40168_T_F94519	0.0031099839	0.005774202	0.52668124	0.18371245	0.2807221	200	10.0
41813_T_F94516	2.2063552e-06	3.3259448e-06	0.006511704	0.9851645	0.00831829	200	10.0
F138888	0.00029432867	0.0023447406	0.913161	0.0527352	0.031464763	200	10.0
F148364	0.00011796229	1.1563944e-06	0.00059886434	0.028112652	0.9711693	200	10.0
F148365	0.0001323469	8.438912e-06	0.004183988	0.4947605	0.50091475	200	10.0
F148367	0.00019100394	7.394904e-08	3.3841843e-06	0.018552514	0.98125297	200	10.0
F148369	3.0381568e-06	0.0026120995	0.004453829	0.9929301	9.88777e-07	200	10.0
F148370	0.0016640968	0.003658434	0.0004092304	0.99379	0.00047820498	200	10.0
F148374	1.9758736e-05	4.365045e-05	0.44879958	0.43045872	0.12067826	200	10.0
F148375	6.315366e-07	2.7696886e-10	4.371751e-06	0.008325447	0.99166954	200	10.0
F148376	0.002400642	0.013742115	0.8340108	0.10122452	0.04862192	200	10.0
F148377	0.00011932566	7.859081e-05	1.3809286e-05	0.99958533	0.00020292116	200	10.0
32395_T_F112331-F94490	0.009499179	0.005053092	0.014013194	0.881998	0.0894365	250	10.0
32655_T_F111504	0.00028469093	0.0016462929	0.010711605	0.98527783	0.0020796605	250	10.0
33373_T_F94422	0.04367411	0.517148	0.017998649	0.4196965	0.0014827315	250	10.0
36067_T_F94494	0.00035587198	0.005843459	0.00022611379	0.9935557	1.8906183e-05	250	10.0
40168_T_F94519	0.0033527697	0.006447006	0.51072806	0.21000654	0.26946557	250	10.0
41813_T_F94516	2.537466e-06	4.135599e-06	0.007121924	0.9847193	0.008152087	250	10.0
F138888	0.00032720162	0.002548532	0.911478	0.052935652	0.03271065	250	10.0
F148364	0.00014114176	1.4652841e-06	0.0006543598	0.029739	0.9694641	250	10.0
F148365	0.00014270506	9.20915e-06	0.004563221	0.46871632	0.52656865	250	10.0
F148367	0.0002276232	8.4510184e-08	3.166066e-06	0.018515557	0.98125356	250	10.0
F148369	3.5519797e-06	0.0024522594	0.004594546	0.9929483	1.3720755e-06	250	10.0
F148370	0.0020036078	0.0039058712	0.00034531954	0.9932516	0.00049365207	250	10.0
F148374	2.8537514e-05	5.6213445e-05	0.40553114	0.45736185	0.13702226	250	10.0
F148375	8.088565e-07	4.1089693e-10	5.501656e-06	0.008895556	0.991098	250	10.0
F148376	0.0023899288	0.013095236	0.81616586	0.11705775	0.051291272	250	10.0
F148377	0.00013193853	8.435373e-05	1.5169322e-05	0.9995364	0.0002321185	250	10.0
32395_T_F112331-F94490	0.008219407	0.0036448485	0.0131168505	0.8681317	0.10688716	300	10.0
32655_T_F111504	0.000320421	0.0015915047	0.012370483	0.9827467	0.0029708263	300	10.0
33373_T_F94422	0.046148304	0.48534378	0.021166677	0.44529527	0.002046008	300	10.0
36067_T_F94494	0.00043024775	0.006067885	0.00021737228	0.993262	2.2514407e-05	300	10.0
40168_T_F94519	0.0037079197	0.006669468	0.48980197	0.21437126	0.28544942	300	10.0
41813_T_F94516	2.870337e-06	4.5441993e-06	0.009357859	0.9802437	0.01039107	300	10.0
F138888	0.00036214266	0.0027751313	0.91104114	0.052219763	0.033601884	300	10.0
F148364	0.00015850418	1.5490672e-06	0.0005968784	0.029591477	0.9696516	300	10.0
F148365	0.00013767615	9.340199e-06	0.0054961224	0.43761995	0.55673695	300	10.0
F148367	0.00022503812	9.178493e-08	3.6932772e-06	0.019053312	0.9807178	300	10.0
F148369	3.9804822e-06	0.0022760963	0.005047518	0.99267054	1.8872889e-06	300	10.0
F148370	0.0025094415	0.0047332756	0.0004120086	0.99175644	0.0005887927	300	10.0
F148374	3.7329457e-05	5.460395e-05	0.36900645	0.43919298	0.19170864	300	10.0
F148375	1.0069132e-06	5.404515e-10	5.975822e-06	0.0091108605	0.99088204	300	10.0
F148376	0.0024330565	0.013666582	0.823571	0.11109782	0.049231507	300	10.0
F148377	0.00016061579	9.931016e-05	1.931853e-05	0.9994313	0.00028930645	300	10.0
32395_T_F112331-F94490	0.006442583	0.0031884615	0.003449374	0.955799	0.031120604	0	15.0
32655_T_F111504	0.0010901452	0.0025890847	0.008511246	0.9818196	0.005989947	0	15.0
33373_T_F94422	0.030272635	0.74659264	0.0080178855	0.2148795	0.000237349	0	15.0
36067_T_F94494	0.00036478866	0.011875318	0.00022030836	0.9875339	5.584019e-06	0	15.0
40168_T_F94519	0.004564153	0.010574498	0.58259916	0.20045686	0.2018053	0	15.0
41813_T_F94516	5.1478414e-06	7.450149e-06	0.0019579285	0.9947241	0.0033053486	0	15.0
F138888	0.0001544821	0.0012558223	0.916458	0.052085858	0.030045776	0	15.0
F148364	0.00010571548	9.812429e-07	0.0005571665	0.03616017	0.9631759	0	15.0
F148365	7.4277166e-05	1.2202358e-05	0.0009737192	0.9527995	0.046140365	0	15.0
F148367	5.2506624e-05	1.8132766e-08	2.9110943e-06	0.017188149	0.9827564	0	15.0
F148369	1.544426e-06	0.002392188	0.0028039576	0.994802	2.8049558e-07	0	15.0
F148370	0.00046263722	0.0007272363	8.038456e-05	0.99854916	0.00018058468	0	15.0
F148374	1.671677e-06	9.330894e-06	0.36541727	0.6097269	0.02484489	0	15.0
F148375	2.2739424e-07	1.4279687e-10	8.889953e-06	0.010572089	0.9894188	0	15.0
F148376	0.0066771815	0.028807253	0.73804855	0.15916626	0.06730078	0	15.0
F148377	5.4253876e-05	5.0433347e-05	5.3672475e-06	0.9998373	5.2680083e-05	0	15.0
32395_T_F112331-F94490	0.010576043	0.006150251	0.015279247	0.8806128	0.0873816	50	15.0
32655_T_F111504	0.00044713457	0.0032984214	0.024035325	0.9694262	0.0027928127	50	15.0
33373_T_F94422	0.030616727	0.7640241	0.029684145	0.1750776	0.00059738755	50	15.0
36067_T_F94494	0.00035083242	0.011750955	0.0003227435	0.9875673	8.165639e-06	50	15.0
40168_T_F94519	0.0034040613	0.009358264	0.64989245	0.14947546	0.1878697	50	15.0
41813_T_F94516	3.5680864e-06	6.5413446e-06	0.0078035328	0.9850295	0.007156786	50	15.0
F138888	0.00027338634	0.00196206	0.9087818	0.05206002	0.036922667	50	15.0
F148364	0.0003081942	3.298224e-06	0.00070146477	0.033745036	0.9652421	50	15.0
F148365	0.00011123029	1.5746695e-05	0.002139146	0.89053005	0.10720387	50	15.0
F148367	0.00012427317	3.6956962e-08	2.208336e-06	0.016973605	0.98289984	50	15.0
F148369	2.1819164e-06	0.0032365469	0.0030071377	0.99375385	3.2127824e-07	50	15.0
F148370	0.00085197436	0.0021005902	0.00010763259	0.99680305	0.00013672686	50	15.0
F148374	1.1446041e-05	3.949033e-05	0.4210967	0.52030146	0.058550887	50	15.0
F148375	4.932658e-07	1.7075714e-10	3.05483e-06	0.008948253	0.9910483	50	15.0
F148376	0.0027950641	0.01876316	0.8237847	0.11679632	0.037860744	50	15.0
F148377	7.649262e-05	4.3367832e-05	5.1346856e-06	0.9997683	0.0001066894	50	15.0
32395_T_F112331-F94490	0.015889809	0.0078026876	0.011624235	0.87983644	0.08484681	100	15.0
32655_T_F111504	0.00035555195	0.0024269384	0.025429426	0.9686271	0.0031609726	100	15.0
33373_T_F94422	0.030592684	0.71009904	0.028184706	0.23045725	0.00066633173	100	15.0
36067_T_F94494	0.0003053479	0.009587699	0.00037722642	0.9897194	1.0309787e-05	100	15.0
40168_T_F94519	0.0030805161	0.007885147	0.64358354	0.15426724	0.1911835	100	15.0
41813_T_F94516	3.1080472e-06	5.593877e-06	0.007555711	0.9852278	0.0072077396	100	15.0
F138888	0.00033660702	0.0023799879	0.9079073	0.051422585	0.037953474	100	15.0
F148364	0.00031146203	3.4904785e-06	0.0007372703	0.029981803	0.968966	100	15.0
F148365	0.00013565921	1.0024517e-05	0.0050879265	0.52322143	0.47154492	100	15.0
F148367	0.00016999051	5.2283365e-08	2.325725e-06	0.016887864	0.9829397	100	15.0
F148369	2.3538805e-06	0.0031017745	0.0037641195	0.9931312	4.4923826e-07	100	15.0
F148370	0.0012657314	0.0021395786	0.00023062303	0.9959401	0.00042402474	100	15.0
F148374	1.1671706e-05	2.8212e-05	0.44676822	0.4557181	0.097473815	100	15.0
F148375	5.724512e-07	2.4512026e-10	4.271078e-06	0.008577075	0.991418	100	15.0
F148376	0.0033037693	0.015634056	0.77542317	0.14399654	0.061642468	100	15.0
F148377	0.0001214645	7.658362e-05	1.1605482e-05	0.9996107	0.00017961943	100	15.0
32395_T_F112331-F94490	0.013575846	0.008228248	0.016036177	0.87958986	0.08256991	150	15.0
32655_T_F111504	0.0003611379	0.0022306575	0.022989972	0.9709792	0.0034390779	150	15.0
33373_T_F94422	0.030740617	0.6928949	0.026291316	0.2494079	0.0006653281	150	15.0
36067_T_F94494	0.00042357927	0.011583677	0.00038441838	0.98759544	1.2983905e-05	150	15.0
40168_T_F94519	0.003329359	0.008174282	0.638136	0.14935799	0.20100236	150	15.0
41813_T_F94516	3.5750684e-06	6.593209e-06	0.009978114	0.9811864	0.008825398	150	15.0
F138888	0.00031232217	0.0023537718	0.91187006	0.051272787	0.03419109	150	15.0
F148364	0.00025649735	3.3901392e-06	0.0009509283	0.030511046	0.96827817	150	15.0
F148365	0.00012991639	9.63813e-06	0.00526334	0.5107706	0.48382652	150	15.0
F148367	0.00016694068	5.4284474e-08	2.548444e-06	0.017272687	0.98255783	150	15.0
F148369	3.0051788e-06	0.004161376	0.0038515811	0.9919836	4.2651533e-07	150	15.0
F148370	0.0015211998	0.0035992756	0.00035118803	0.99413174	0.00039657182	150	15.0
F148374	1.2488511e-05	3.075857e-05	0.48637366	0.41028982	0.10329323	150	15.0
F148375	6.6533914e-07	2.933993e-10	4.4463923e-06	0.008772647	0.99122214	150	15.0
F148376	0.0022959937	0.010988487	0.800116	0.12544654	0.061153032	150	15.0
F148377	0.00017374208	9.6554584e-05	1.1047409e-05	0.9995073	0.00021135125	150	15.0
32395_T_F112331-F94490	0.014079736	0.007890811	0.012280223	0.88908833	0.076660894	200	15.0
32655_T_F111504	0.00036879175	0.0021875866	0.020801228	0.9731856	0.0034568757	200	15.0
33373_T_F94422	0.035372037	0.6731771	0.025417438	0.2652138	0.00081960217	200	15.0
36067_T_F94494	0.00045044837	0.008572758	0.000269009	0.99069124	1.6523238e-05	200	15.0
40168_T_F94519	0.003154553	0.0074057765	0.6202638	0.15450077	0.2146751	200	15.0
41813_T_F94516	3.5117778e-06	5.875638e-06	0.007373825	0.9847189	0.007897859	200	15.0
F138888	0.00033950934	0.0026095323	0.91231245	0.05155574	0.033182874	200	15.0
F148364	0.00021411259	2.7049775e-06	0.0008960916	0.031328805	0.9675583	200	15.0
F148365	0.00012208715	7.618995e-06	0.0045891167	0.46433344	0.5309477	200	15.0
F148367	0.00017075264	5.577233e-08	2.5718534e-06	0.017719401	0.9821072	200	15.0
F148369	3.4131945e-06	0.0042192996	0.0041017365	0.9916751	5.3247646e-07	200	15.0
F148370	0.0018632766	0.004216949	0.00038087822	0.9930943	0.00044458054	200	15.0
F148374	1.7062292e-05	3.5826753e-05	0.3938929	0.4901521	0.11590213	200	15.0
F148375	7.136101e-07	3.223975e-10	4.616956e-06	0.009321519	0.9906731	200	15.0
F148376	0.0027795278	0.013457658	0.7811353	0.141524	0.061103534	200	15.0
F148377	0.00018895385	0.000102011545	1.2211272e-05	0.9994578	0.00023904625	200	15.0
32395_T_F112331-F94490	0.012787807	0.007360324	0.01291242	0.88899845	0.07794106	250	15.0
32655_T_F111504	0.00038459242	0.0021814413	0.019522278	0.9742891	0.0036225254	250	15.0
33373_T_F94422	0.037541762	0.6664164	0.024818925	0.2703036	0.00091927615	250	15.0
36067_T_F94494	0.0005894283	0.010099333	0.00020519595	0.98909026	1.5723459e-05	250	15.0
40168_T_F94519	0.0038125096	0.008966723	0.58808494	0.18304479	0.21609102	250	15.0
41813_T_F94516	3.953951e-06	6.935469e-06	0.007912364	0.9840783	0.007998478	250	15.0
F138888	0.00037088597	0.0027960693	0.9109774	0.051552758	0.03430285	250	15.0
F148364	0.00023087372	3.001997e-06	0.00093562243	0.03241857	0.966412	250	15.0
F148365	0.00013160346	8.272819e-06	0.005126277	0.4322459	0.5624879	250	15.0
F148367	0.00019530981	6.27015e-08	2.5073082e-06	0.017692821	0.9821094	250	15.0
F148369	4.191161e-06	0.004309263	0.0041099163	0.9915759	6.8938215e-07	250	15.0
F148370	0.0023435114	0.004679897	0.00033692733	0.99215865	0.00048106833	250	15.0
F148374	2.5223551e-05	4.7243717e-05	0.34838328	0.5211376	0.1304067	250	15.0
F148375	8.6356937e-07	4.177018e-10	5.1205675e-06	0.009754671	0.9902394	250	15.0
F148376	0.002632599	0.012185089	0.7658737	0.1548357	0.064472884	250	15.0
F148377	0.0002085215	0.0001150101	1.48338795e-05	0.99938524	0.0002763639	250	15.0
32395_T_F112331-F94490	0.011872036	0.005715536	0.012899927	0.8710753	0.09843716	300	15.0
32655_T_F111504	0.00043693223	0.0022189494	0.024148475	0.9680361	0.0051594162	300	15.0
33373_T_F94422	0.04173767	0.6314504	0.028455133	0.29703015	0.0013266401	300	15.0
36067_T_F94494	0.0006755889	0.009512227	0.00018296747	0.98961055	1.8681609e-05	300	15.0
40168_T_F94519	0.0040802504	0.008854474	0.5703708	0.18226309	0.23443137	300	15.0
41813_T_F94516	4.5030133e-06	7.664736e-06	0.01019593	0.9797315	0.010060388	300	15.0
F138888	0.00042423359	0.003120795	0.9097943	0.050920937	0.03573971	300	15.0
F148364	0.0002520351	3.271829e-06	0.0009367875	0.03234932	0.96645856	300	15.0
F148365	0.00013662517	8.787274e-06	0.005753646	0.40630123	0.5877997	300	15.0
F148367	0.00019478888	6.9102846e-08	2.9524597e-06	0.01818673	0.9816155	300	15.0
F148369	4.673568e-06	0.0040742178	0.004446273	0.9914739	9.0530597e-07	300	15.0
F148370	0.0028241614	0.005349686	0.00039778755	0.99084705	0.00058130716	300	15.0
F148374	3.294581e-05	4.802725e-05	0.3359557	0.48545858	0.17850477	300	15.0
F148375	1.0868448e-06	5.6379307e-10	5.7017683e-06	0.010032927	0.9899603	300	15.0
F148376	0.0026595776	0.012314775	0.7796594	0.14093375	0.06443243	300	15.0
F148377	0.00024813836	0.00013410197	1.847989e-05	0.9992669	0.00033237657	300	15.0
32395_T_F112331-F94490	0.011744026	0.003372208	0.0056900783	0.88298965	0.096204035	0	20.0
32655_T_F111504	0.0007758754	0.0021538576	0.007669068	0.9851421	0.0042591793	0	20.0
36067_T_F94494	0.0001376594	0.0026635693	8.8738656e-05	0.99710494	5.0265576e-06	0	20.0
40168_T_F94519	0.004941227	0.008850595	0.4890362	0.24200405	0.25516784	0	20.0
41813_T_F94516	7.273129e-06	1.3714028e-05	0.0018677126	0.9958494	0.0022618817	0	20.0
F138888	0.00026166928	0.0021277906	0.9142442	0.05379451	0.029571777	0	20.0
F148364	9.9240075e-05	1.0137687e-06	0.00062396034	0.032441553	0.9668342	0	20.0
F148365	5.8627513e-05	1.0593553e-05	0.0015172155	0.9428183	0.05559534	0	20.0
F148367	4.3919754e-05	1.473109e-08	2.8363309e-06	0.016700454	0.98325276	0	20.0
F148369	1.3726682e-06	0.0026310517	0.002277777	0.9950896	1.74748e-07	0	20.0
F148370	0.0003895917	0.0012204443	0.0002452001	0.9979818	0.00016284948	0	20.0
F148374	2.7019191e-06	9.455975e-06	0.279703	0.6802689	0.040015925	0	20.0
F148375	4.7081275e-07	1.8213463e-10	3.9189695e-06	0.009841901	0.99015373	0	20.0
F148376	0.0064515495	0.028264618	0.7268176	0.17469801	0.06376829	0	20.0
F148377	9.528866e-05	4.776715e-05	4.632402e-06	0.9997278	0.00012448351	0	20.0
32395_T_F112331-F94490	0.016548466	0.0059378194	0.013641547	0.80928576	0.15458642	50	20.0
32655_T_F111504	0.0003684952	0.0029466643	0.019461049	0.97517145	0.0020523095	50	20.0
36067_T_F94494	0.00015379874	0.0039156154	0.0001688073	0.9957552	6.5499275e-06	50	20.0
40168_T_F94519	0.002792777	0.0064149396	0.61864257	0.14345384	0.22869578	50	20.0
41813_T_F94516	6.5476775e-06	1.2401383e-05	0.006788059	0.98674506	0.0064479676	50	20.0
F138888	0.00042306376	0.0030390227	0.90739536	0.052652467	0.03649	50	20.0
F148364	0.00031724744	2.970851e-06	0.0005519165	0.031596106	0.9675317	50	20.0
F148365	8.610899e-05	1.4068707e-05	0.0029049022	0.88289994	0.114094965	50	20.0
F148367	0.000118122996	3.64907e-08	2.4002936e-06	0.016712569	0.9831669	50	20.0
F148369	2.4291403e-06	0.0037415929	0.0028990596	0.9933565	2.96477e-07	50	20.0
F148370	0.0012183168	0.003051891	0.00014003116	0.99542445	0.00016529375	50	20.0
F148374	1.26998275e-05	3.6606507e-05	0.38194942	0.54427254	0.07372875	50	20.0
F148375	6.65293e-07	1.8825651e-10	2.20841e-06	0.009029775	0.9909672	50	20.0
F148376	0.0031733732	0.021465847	0.8041006	0.13535286	0.035907343	50	20.0
F148377	9.2930386e-05	4.7678834e-05	5.0590734e-06	0.9997321	0.00012225306	50	20.0
32395_T_F112331-F94490	0.021680534	0.007314728	0.008228172	0.85364246	0.10913408	100	20.0
32655_T_F111504	0.00030525427	0.0023552729	0.026281472	0.9683903	0.0026677756	100	20.0
36067_T_F94494	0.00013577747	0.0032382722	0.00020352138	0.9964141	8.390314e-06	100	20.0
40168_T_F94519	0.002565817	0.0050767125	0.5873295	0.15203635	0.25299168	100	20.0
41813_T_F94516	5.167383e-06	1.0308154e-05	0.0074052075	0.986283	0.0062962426	100	20.0
F138888	0.00049017405	0.0034150954	0.90563154	0.0520117	0.03845144	100	20.0
F148364	0.000276044	2.6534944e-06	0.0005643233	0.028154032	0.97100294	100	20.0
F148365	0.00010167261	8.1423805e-06	0.0062843948	0.4904463	0.5031595	100	20.0
F148367	0.00016449923	4.9850005e-08	2.3106325e-06	0.016946571	0.9828865	100	20.0
F148369	2.840512e-06	0.0037654655	0.0037482518	0.99248296	4.4646265e-07	100	20.0
F148370	0.001898827	0.0032192888	0.00028944918	0.9940806	0.000511804	100	20.0
F148374	1.4674834e-05	3.0978637e-05	0.41794124	0.4649385	0.1170747	100	20.0
F148375	7.774909e-07	2.8736935e-10	3.3640422e-06	0.008674544	0.9913214	100	20.0
F148376	0.0035693755	0.018353824	0.7534047	0.17213933	0.05253287	100	20.0
F148377	0.00013356272	8.303116e-05	1.2820901e-05	0.9995709	0.00019971075	100	20.0
32395_T_F112331-F94490	0.019088743	0.0087455595	0.0128400065	0.8570673	0.102258325	150	20.0
32655_T_F111504	0.00030908128	0.0020297456	0.021285484	0.9734861	0.00288959	150	20.0
36067_T_F94494	0.00019095701	0.0038697314	0.00022248301	0.9957053	1.1529775e-05	150	20.0
40168_T_F94519	0.0027207143	0.0052755605	0.583782	0.1489159	0.25930586	150	20.0
41813_T_F94516	5.723318e-06	1.1980691e-05	0.010206865	0.98210806	0.0076673827	150	20.0
F138888	0.00046247328	0.003386907	0.9088866	0.05182505	0.035438977	150	20.0
F148364	0.00023763858	2.5630075e-06	0.0006739495	0.028989559	0.9700963	150	20.0
F148365	0.0001038985	7.73964e-06	0.005616167	0.4789819	0.5152903	150	20.0
F148367	0.00015262795	4.935557e-08	2.5676197e-06	0.017160913	0.98268384	150	20.0
F148369	3.835366e-06	0.005042494	0.0041394173	0.9908137	4.894457e-07	150	20.0
F148370	0.0021956125	0.0050029536	0.00041502056	0.99191123	0.0004751632	150	20.0
F148374	1.4870147e-05	3.2481094e-05	0.46691796	0.40908772	0.123946995	150	20.0
F148375	9.1474584e-07	3.7555611e-10	3.9637143e-06	0.009068357	0.99092674	150	20.0
F148376	0.002363761	0.012311784	0.7915094	0.1414863	0.052328825	150	20.0
F148377	0.00017755918	0.00010219379	1.2078272e-05	0.9994918	0.00021633992	150	20.0
32395_T_F112331-F94490	0.019390926	0.008669619	0.012164778	0.8550897	0.10468488	200	20.0
32655_T_F111504	0.00031276597	0.0019543532	0.01913137	0.9756654	0.0029361635	200	20.0
36067_T_F94494	0.0002059504	0.0029240511	0.00015227219	0.99670357	1.4185188e-05	200	20.0
40168_T_F94519	0.0026904328	0.0051354985	0.5715401	0.1534895	0.2671444	200	20.0
41813_T_F94516	5.8136875e-06	1.0913834e-05	0.0076472675	0.98525953	0.007076476	200	20.0
F138888	0.00048724926	0.0036335534	0.9095691	0.051843427	0.0344667	200	20.0
F148364	0.00020977123	2.1120788e-06	0.0006117743	0.029568814	0.96960753	200	20.0
F148365	9.8517674e-05	6.021854e-06	0.0046553523	0.4296106	0.5656294	200	20.0
F148367	0.0001572484	5.1776023e-08	2.657146e-06	0.017800575	0.9820395	200	20.0
F148369	4.3407395e-06	0.00513575	0.004471932	0.9903874	6.1386316e-07	200	20.0
F148370	0.0026225217	0.0058148354	0.00045143918	0.99058867	0.0005224675	200	20.0
F148374	1.9880015e-05	3.6908314e-05	0.37494785	0.48599675	0.13899861	200	20.0
F148375	9.4108464e-07	3.8479586e-10	3.944421e-06	0.009561773	0.99043334	200	20.0
F148376	0.0027745883	0.01474109	0.7766842	0.15423866	0.051561512	200	20.0
F148377	0.00019909107	0.000111202666	1.2841805e-05	0.99943966	0.00023721221	200	20.0
32395_T_F112331-F94490	0.018533448	0.0082116015	0.012353023	0.8517877	0.10911427	250	20.0
32655_T_F111504	0.00033649412	0.0019541755	0.017765883	0.97676724	0.003176111	250	20.0
36067_T_F94494	0.00027299352	0.0033666203	0.000114130045	0.9962322	1.4102342e-05	250	20.0
40168_T_F94519	0.0032749695	0.0062795607	0.542042	0.18122931	0.26717415	250	20.0
41813_T_F94516	6.2697427e-06	1.2619991e-05	0.008249356	0.98476046	0.0069712764	250	20.0
F138888	0.00051999255	0.003804236	0.9083446	0.051727593	0.035603598	250	20.0
F148364	0.00022704387	2.3681005e-06	0.00064628804	0.030823987	0.9683003	250	20.0
F148365	0.00010592551	6.2538593e-06	0.0047741043	0.39659455	0.59851915	250	20.0
F148367	0.00017916565	5.769825e-08	2.5687189e-06	0.017752064	0.98206615	250	20.0
F148369	5.369802e-06	0.005739912	0.005051616	0.9892023	7.8509703e-07	250	20.0
F148370	0.0031457336	0.006141039	0.00040559762	0.9897335	0.00057420135	250	20.0
F148374	2.9038187e-05	4.7178914e-05	0.32558802	0.516593	0.1577428	250	20.0
F148375	1.0927886e-06	4.8402127e-10	4.464979e-06	0.0100163855	0.9899781	250	20.0
F148376	0.0025454042	0.012836547	0.76598924	0.16369511	0.05493367	250	20.0
F148377	0.00021659776	0.00012521775	1.5853651e-05	0.9993717	0.00027061842	250	20.0
32395_T_F112331-F94490	0.018286666	0.006742196	0.012931073	0.81797075	0.14406936	300	20.0
32655_T_F111504	0.00037624864	0.0019088468	0.020965971	0.9722412	0.004507728	300	20.0
36067_T_F94494	0.00031567234	0.0032236676	0.00010684818	0.99633646	1.725429e-05	300	20.0
40168_T_F94519	0.0032533712	0.005861566	0.53738767	0.16963974	0.28385767	300	20.0
41813_T_F94516	7.358006e-06	1.4389689e-05	0.010154795	0.9813099	0.008513588	300	20.0
F138888	0.0005733048	0.0041222554	0.90766156	0.050987113	0.0366558	300	20.0
F148364	0.00025309157	2.5344978e-06	0.00060888194	0.030698666	0.9684369	300	20.0
F148365	0.000107686144	6.229457e-06	0.0051427768	0.35652742	0.6382159	300	20.0
F148367	0.00017947695	6.496113e-08	3.1093487e-06	0.018365895	0.98145133	300	20.0
F148369	5.9955096e-06	0.005529882	0.00547231	0.9889909	1.0090021e-06	300	20.0
F148370	0.0036465134	0.0067145587	0.00047047794	0.9884763	0.00069222425	300	20.0
F148374	3.8221042e-05	4.6977457e-05	0.29964408	0.48390818	0.21636258	300	20.0
F148375	1.2939573e-06	6.2655187e-10	5.1361826e-06	0.010362416	0.9896311	300	20.0
F148376	0.002502565	0.012844637	0.7837002	0.1472343	0.05371826	300	20.0
F148377	0.00025132482	0.00014360755	1.9254503e-05	0.99927026	0.00031549868	300	20.0
32655_T_F111504	0.0004638342	0.0012269929	0.0068431376	0.98743814	0.0040278463	0	25.0
40168_T_F94519	0.007285039	0.011684362	0.47525784	0.21743125	0.2883415	0	25.0
41813_T_F94516	5.227042e-06	1.0950934e-05	0.0016606903	0.99659157	0.0017316059	0	25.0
F138888	0.00022126593	0.0016056366	0.91019094	0.05220089	0.035781294	0	25.0
F148365	7.291096e-05	1.3758627e-05	0.0013404388	0.9508068	0.04776615	0	25.0
F148367	4.5902867e-05	1.3005481e-08	2.1595035e-06	0.016188411	0.9837636	0	25.0
F148369	1.1783843e-06	0.0028068342	0.001667971	0.9955239	1.0019323e-07	0	25.0
