sample	UMAP1	UMAP2
TCGA-UF-A719	1.3412102989404706	-4.0527173707207265
TCGA-CV-7413	0.4071103050036733	-0.8451925517580794
TCGA-HD-A633	-1.46636570306601	-1.963919613998014
TCGA-CR-6493	-0.35667255162513045	-2.746439679325284
TCGA-D6-A6ES	0.5577169716525081	-0.9046011315904195
TCGA-DQ-5624	0.600360506755623	-0.889189070392956
TCGA-F7-8298	0.5921275775022385	-0.7427501728046584
TCGA-CV-7180	0.22042448924799427	-2.4151437923398853
TCGA-CV-7425	-1.5188879498907202	-1.6516878284820362
TCGA-IQ-A61G	0.8325575367546817	-1.3878432392780493
TCGA-IQ-A61E	-0.9014502763598391	-2.3659174404037535
TCGA-CV-6433_normal	1.8215413955987714	-2.3027217245259455
TCGA-CV-5441	1.0007598941662732	-4.186417376041245
TCGA-IQ-A6SG	3.795829108352052	0.6052928296056866
TCGA-CN-A63V	-0.3181930936369738	-0.9791720825015613
TCGA-BA-A6DI	1.8079779359019692	-1.6880300845385279
TCGA-CR-5249	-3.430156209658674	-3.6816116876914924
TCGA-QK-A6IJ	0.017950095571137845	-2.6538878445554763
TCGA-BA-5149	-0.49752112377656343	-1.8661378709563299
TCGA-CQ-6224	-0.6878163392321649	-1.6001941534458366
TCGA-CV-A45Z	3.295316957443985	0.8196982410151009
TCGA-CV-7183	-0.6025492936528247	-2.245251427391365
TCGA-CR-6470	-3.249687896203871	-3.6888660128836968
TCGA-CV-7253	1.076439510310737	-4.271937633136981
TCGA-CQ-6223	-0.8566194227433612	-2.212048447829397
TCGA-CQ-6222	-0.387401857470417	-1.2960531999287108
TCGA-MT-A67A	-1.361847799339925	-2.1136324191192877
TCGA-CN-6019	3.8360288872179913	0.6503641517610949
TCGA-D6-A6EK	-0.3246279801471579	-1.536174889898736
TCGA-CV-7568	1.362463418957206	-0.40164383624981703
TCGA-CQ-A4CG	-0.9666416290410026	-2.437333726869963
TCGA-H7-7774	-1.108430213676812	-2.2891986224774823
TCGA-CV-6939_normal	1.6917099139927885	-2.160109136488577
TCGA-BA-6869	1.1106845711815394	-4.0941886291990714
TCGA-CN-A640	-0.6981049790916032	-1.5153808724628806
TCGA-BA-6868	1.5164261380422184	-0.5477612982052549
TCGA-CQ-7064	-0.601488942226989	-1.9142244558786028
TCGA-CR-7382	-0.7226537517578046	-0.8897771662463916
TCGA-CV-6937	1.8333585623843316	-0.3366888958990604
TCGA-CR-7374	3.65280370736073	0.6172150209285433
TCGA-CV-7423	-0.25261227511868634	-2.487932900309325
TCGA-T2-A6X0	-3.6386784884447576	-3.5230780680863716
TCGA-CV-7421	1.3296863796764502	1.1754886579755848
TCGA-T3-A92N	1.90405086235365	-0.5940911031966881
TCGA-D6-A6EN	-1.586530305944739	-1.9487934515545309
TCGA-BA-7269	1.7501720123242486	-0.5326173542221109
TCGA-CV-6955	-0.7223658651299154	-2.1251516395998973
TCGA-IQ-7630	-0.5548088764791457	-2.5599024062850844
TCGA-CN-6989	4.01899237485185	-0.040038882894268935
TCGA-CV-6959_normal	1.9118874125481407	-2.4016527136358774
TCGA-CV-7243	-0.32881814714829943	-2.688982439463819
TCGA-HD-7753	0.35485939564752655	-1.2337358718989528
TCGA-D6-6823	0.8923193537049325	-4.055663666964196
TCGA-CV-A6K0	0.7261866977892109	-1.6691156188598528
TCGA-CV-6433	-3.6576145209514643	-4.1574561632078835
TCGA-CV-7177	4.167920003198415	0.2757700416011789
TCGA-CQ-7072	1.1599547385788747	-3.6989681236532066
TCGA-RS-A6TO	0.406871461697096	-0.9118992056875939
TCGA-BA-4078	4.347275379635027	-0.11374230837134014
TCGA-CV-7095	-1.605017673796192	-2.0491603244140686
TCGA-BA-6871	2.6766282239504626	-0.09811564417772123
TCGA-IQ-A61O	0.37008732954043144	-1.2545754718914157
TCGA-T3-A92M	1.5436965767720976	-0.3239310535386331
TCGA-CV-5434_normal	1.831716553253068	-1.7678178526098458
TCGA-CV-5434	4.217775732285206	-0.2660729330741549
TCGA-CQ-5326	1.2211514696720036	-0.26278912232145357
TCGA-CQ-5331	-0.42888283767316115	-0.6443563092660735
TCGA-CV-A6JE	-0.48435951494748075	-2.634558971326867
TCGA-CV-5432_normal	1.7375943897694432	-1.7672587214414919
TCGA-CR-7398	1.3869911490657663	-3.776327041795621
TCGA-IQ-7631	1.8502581967350904	-2.1993199820678706
TCGA-CV-A460	1.7438818701842256	0.5427867303232611
TCGA-H7-8502	-0.26273580157185294	-1.8084215146555656
TCGA-CV-6962	4.44745560677734	0.08304831723849293
TCGA-CN-5359	1.022191494772482	-0.14705281159999029
TCGA-CN-5369	-0.5926968132616373	-0.46078141491079727
TCGA-D6-A6EM	-0.8234786643004209	-1.4441533252909036
TCGA-WA-A7GZ	1.4577207728406365	-0.6268108208844791
TCGA-D6-6517	-0.29118544131843704	-0.8756867020156812
TCGA-DQ-7595	1.3572292072732737	-3.6976472963083653
TCGA-BB-A5HU	0.6489907708539189	-0.7927774308491788
TCGA-CN-6011	1.3555551885967272	-0.973242966790074
TCGA-CR-7377	-0.2135430099018658	-0.7069323753405866
TCGA-BB-7864	0.697716730544737	-4.017148895547928
TCGA-CN-4735	2.780014451550729	-0.08313473360198598
TCGA-CV-6938_normal	1.752700114156557	-2.1094789478876588
TCGA-CQ-7067	0.496078581289466	-1.9651450600095512
TCGA-HD-A6I0	-1.5145717577691453	-1.9592039417292377
TCGA-CQ-A4CE	-0.3488085133912292	-2.1859759711968234
TCGA-CR-7399	2.212833453464559	-0.2087010119364272
TCGA-CV-6955_normal	0.8118459713802824	-1.6375356159092127
TCGA-BB-7862	3.814995347053074	0.15382375423670513
TCGA-CV-6959	-0.49233440026124964	-2.653023804412615
TCGA-UP-A6WW	-3.685576302611644	-4.113007020620876
TCGA-CR-7371	3.4652559242894285	0.32662014622682933
TCGA-CR-6473	-3.741854937282548	-4.226849517125541
TCGA-CN-4741	-3.778112708210959	-3.3181781131246533
TCGA-CR-7368	-3.5117628285282096	-3.2897610491033147
TCGA-CV-6960	1.0512074469538877	-3.858489595505719
TCGA-CV-7101	3.95085052552679	-0.5560366259468763
TCGA-CV-7101_normal	2.0025042126185273	-1.955559813714534
TCGA-BA-A4II	0.8410884382134375	-0.2392777704460589
TCGA-QK-A64Z	-0.6122265856233234	-1.7989240765305108
TCGA-CN-5363	-0.454745117742397	-1.0121004652101249
TCGA-CN-4730	0.9341560036829656	-3.8865878731458956
TCGA-CV-7091	0.8878545235098462	-3.722758335349556
TCGA-CN-6024	4.429454580500928	-0.31891537510977397
TCGA-BB-8601	4.7506998432012635	0.0793000607232256
TCGA-HD-7832	-1.7753414269416767	-2.020941303101404
TCGA-CN-5366	-0.27997956339601554	-0.32088296082019663
TCGA-MT-A51X	-0.21816442799839902	-2.8086246401960646
TCGA-P3-A5QE	-3.0352867903809253	-3.6824681697428456
TCGA-CQ-7063	-1.2854096947806042	-1.9693206421998108
TCGA-CV-5442	-4.797885280208076	-2.5205783934427712
TCGA-CV-5439_normal	1.6217822805038686	-2.1245525154129137
TCGA-CQ-5329	0.3536330082083815	-2.172358867757063
TCGA-CV-6942	-1.45210942867454	-1.489642480627265
TCGA-DQ-7591	-3.4788495173095217	-3.9842054936337
TCGA-BB-A5HY	-0.5835658482338493	-0.9614522778977505
TCGA-CV-A461	1.1637358607420447	-3.917658504652082
TCGA-CV-A6K1	0.9660006504593787	-0.4859915927432702
TCGA-QK-A8ZB	1.061270975713708	-0.3477222692186888
TCGA-QK-A6VC	0.22609916574472064	-0.06477941689852484
TCGA-BA-6872	-0.38180722402729805	-1.9401693713824537
TCGA-WA-A7H4	0.8498701435132364	-1.0138695872213224
TCGA-P3-A5QF	-3.231314140871222	-3.6891478220100278
TCGA-CN-6988	0.8304319837262072	-4.19745611077156
TCGA-D6-6825	-0.4202218530358932	-1.6529390180093089
TCGA-CN-5355	-0.7687422202091533	-1.5097755694429278
TCGA-CR-7372	-0.07162845255451994	-2.6032571030974285
TCGA-D6-A6EO	0.9181104997525945	-4.072508176250789
TCGA-UF-A71A_met	4.745824899829125	0.6078360067812446
TCGA-UF-A71A	4.742590348255814	0.5451726437410472
TCGA-DQ-7589	4.44670549732958	0.20534280372385927
TCGA-CV-6961	1.3965100425997559	-0.5302235267584616
TCGA-CV-6961_normal	1.899562968225351	-2.440978990135231
TCGA-CV-6003_normal	1.9081126496866516	-2.3666983527261243
TCGA-DQ-5625	-0.8396730193539431	-1.6953051625647126
TCGA-CV-5977	-1.6229761645811773	-2.136255458585272
TCGA-CQ-5327	-1.4471262894294517	-1.8726710609010153
TCGA-CV-7242	0.8477414980638336	-4.166554579911679
TCGA-UF-A7JO	-1.0284222367899962	-1.5423669231683075
TCGA-TN-A7HL	-3.309206127418518	-3.5375496019704333
TCGA-CV-7261	4.224395383400177	-0.2733907026672683
TCGA-CV-7102	-0.2972533331360343	-1.8418284408468812
TCGA-KU-A66S	1.3347960152611968	-4.0165935784063835
TCGA-D6-8568	0.1153834313810568	-1.4400940802665505
TCGA-CV-A6JZ	-0.7862154809187529	-1.0819195496418397
TCGA-CN-6992	4.648768725619261	0.32524902176818216
TCGA-CV-7255_normal	1.873415152784072	-2.2447613142598652
TCGA-CV-7255	-0.7102879852881389	-2.741232637106766
TCGA-CR-7380	-1.4257303015398237	-2.034355785561335
TCGA-CN-5367	0.3033951846724826	-1.5848330578221237
TCGA-CR-7364	1.4686029651043195	-3.708422217186705
TCGA-CQ-6227	0.16248882986704918	-1.9910557198575591
TCGA-BA-A4IG	-3.3315607450281073	-3.7292315494443065
TCGA-DQ-7594	-3.313057146937779	-3.618180095677016
TCGA-CN-6018	-1.012550715962997	-1.458723084183669
TCGA-CN-4726	-1.2517779723920779	-1.94448410580272
TCGA-CN-A49B	1.0082601928639157	-1.3377846406060754
TCGA-D6-6824	1.7213855507094524	-1.7250930351874518
TCGA-CV-A465	0.005654508655767498	-2.1388922714846212
TCGA-CN-A6V7	-3.8931390917210784	-3.579541050676626
TCGA-CN-5360	2.5129686786896333	0.41063116955264334
TCGA-IQ-7632	0.46133836186160704	-0.6492881453448498
TCGA-C9-A47Z	-1.1014496755663352	-2.4870882372028493
TCGA-BA-5556	-1.212631140984352	-1.5444086937330543
TCGA-CN-A6UY	-3.6746638835820415	-4.236148565981091
TCGA-CV-5431_normal	1.8168258940773108	-1.777776754004432
TCGA-CV-5431	2.414504642800771	-0.09046978581943665
TCGA-CN-A63Y	-2.9206322032086436	-3.5906487726815484
TCGA-CV-A6JT	-0.8369731446479348	-1.509731691428489
TCGA-CN-4728	1.9249562039309733	-0.5365991829856269
TCGA-CN-A63W	1.3792416544623338	-3.863512032987556
TCGA-CN-5365	1.1886287519938195	-0.6320766556029427
TCGA-CQ-A4C6	-0.5061429734658592	-1.6902174837826305
TCGA-CV-5444_normal	0.6121120179137527	0.7493068174328171
TCGA-CV-A45Q	-1.6334780352677774	-1.832931772618069
TCGA-CR-6491	-1.5288948371579643	-1.9876116516138835
TCGA-CN-A49A	0.6176085866816289	-0.6848603765597702
TCGA-CV-7099	-1.6654850278845446	-2.0381479926957127
TCGA-CN-A641	1.2082705272285514	-3.9849898701365256
TCGA-IQ-A6SH	1.1269111491175885	-0.760566104659154
TCGA-CN-6023	4.168046903409204	0.9053377546778226
TCGA-H7-A76A	-3.121524841101776	-3.5348864734445815
TCGA-CQ-7071	-1.5968768681085175	-2.058510820586894
TCGA-CR-7390	0.16793706896343244	-1.7429621705361487
TCGA-CN-5370	-0.599805442537633	-1.8915602239651066
TCGA-CV-7434	-1.29058666260269	-1.6010606780048078
TCGA-CV-7247	0.9291140348052266	-1.296459037444812
TCGA-D6-A4Z9	-0.6091891383941648	-1.1511078426903838
TCGA-CR-5247	0.7893716748440713	-4.058917328937035
TCGA-CV-7411	-0.5255971423876865	-2.166494135805629
TCGA-BA-4075	-0.7211285774322235	-2.3236451099065945
TCGA-CQ-6218	-0.08673537462180178	-1.9017591056842864
TCGA-BA-5558	-1.3403382600321745	-1.7044728462144598
TCGA-DQ-7593	-3.3132856813420744	-3.7715542936310613
TCGA-MT-A51W	0.6247551231290474	-1.30836259636453
TCGA-CV-6441	-1.5896230715422197	-2.207227052822257
TCGA-HD-A4C1	-1.75448469875559	-1.9010607969964832
TCGA-BA-5557	-0.7795297885757633	-1.124567392509736
TCGA-BA-6870	1.132087096809491	-0.5590952950423336
TCGA-CV-5444	-0.013771174961271171	-1.1839590659358368
TCGA-CQ-5332	4.246632203896965	-0.4095007182422226
TCGA-QK-A6VB	0.9459746802978096	-4.210910812262859
TCGA-CN-6994	-0.788545832392084	-2.025064355745144
TCGA-CV-7440	1.2503223835572936	-4.061285446415612
TCGA-QK-AA3J	0.8377900942402984	-4.1310294529779545
TCGA-CN-6013	-0.46069063870521765	-2.2390991642259936
TCGA-BB-4224	-0.1988086772122744	-2.2749314212979703
TCGA-CQ-5324	-1.2391206310262697	-2.3867916471554635
TCGA-CR-7391	0.4445653452317361	-1.1804127826425386
TCGA-CQ-A4CB	-0.9661833893694689	-1.313571049363426
TCGA-CR-7370	4.913085445821712	0.8480555746840929
TCGA-CV-7435	0.9475195586839203	-3.5487085843130504
TCGA-CQ-A4C9	0.7645735053455581	-4.358185526831776
TCGA-CV-6441_normal	1.8972494608503707	-2.3607725653362346
TCGA-CN-4725	-0.3030204059715102	-2.778743258972923
TCGA-CV-A45X	0.6197986022695768	-0.6478404978192083
TCGA-QK-A6IG	-1.394392275213371	-2.1454197077038843
TCGA-CV-5442_normal	1.8419535039964998	-1.951095270649887
TCGA-P3-A6SW	-3.568629093529017	-2.4922657631767335
TCGA-DQ-7596	-3.3036156088442983	-3.7712939577296947
TCGA-QK-AA3K	0.7782657626597052	-0.6692840374150291
TCGA-CV-7250_normal	1.7945102681346998	-1.820390188571075
TCGA-CV-7422	2.5438250063720607	-0.2616994289325314
TCGA-P3-A6SX	1.2398719576749442	-0.8003515314001745
TCGA-BA-A4IF	1.168904428818026	-3.648385881112103
TCGA-CN-A63U	1.198319738325863	-3.9022979423136865
TCGA-CN-4729	-0.9291036717006859	-1.4776494038189392
TCGA-D6-6826	-0.1306055892460613	-0.6526920293296847
TCGA-UF-A7JF	0.8208827132787955	-4.086614258107671
TCGA-D6-6827	2.58195127921773	0.4061057080027358
TCGA-CV-7236	0.5093722982026125	-1.89292643421473
TCGA-CR-7386	-0.5232874156520584	-1.385980278881409
TCGA-CV-A6JD	-1.4430693798925767	-1.874414689511927
TCGA-QK-A8Z7	0.7532849371982949	-4.319871850393839
TCGA-CV-7089_normal	1.6272290489726962	3.112404564638013
TCGA-CR-6478	-0.11274575875729459	-0.9981050665198324
TCGA-BB-A6UM	-3.4700239348159467	-3.879640624223295
TCGA-CV-5977_normal	1.5759596457288254	-2.0488676910955568
TCGA-CN-4731	0.8868543593387659	-4.224639384568887
TCGA-RS-A6TP	-4.955821770842794	-2.883714075181757
TCGA-CR-7388	2.3453785461873546	-0.213052979162625
TCGA-CV-7235_normal	1.9040522395087724	-2.0550023562345907
TCGA-CV-6933_normal	1.882778054308773	-2.0853307765143385
TCGA-CN-6995	-0.7298975586902545	-1.7370468136254664
TCGA-P3-A5Q5	-3.1669722019087243	-3.558108357130339
TCGA-CN-6017	-0.33123039975008933	0.004515895820806914
TCGA-CR-7392	-0.24776201189743727	-0.5986319244611593
TCGA-HD-8224	0.4512417195371331	-1.9388075363631367
TCGA-CN-A498	0.31081840496410484	-1.2962618400939165
TCGA-P3-A6T5	-0.1215587687842991	-2.3007389610158033
TCGA-CQ-5325	-0.86677116774876	-0.9683739620604017
TCGA-CV-7089	1.6529752534830304	-1.7108770408061296
TCGA-CN-6996	-0.5880589814614072	-2.0254772570633834
TCGA-CV-6934_normal	1.9697593632603212	-1.9032378454024164
TCGA-CV-6003	-0.8064065828221989	-2.605843551081639
TCGA-CV-6934	-0.7500826019250885	-1.4451548934232004
TCGA-QK-A652	0.06979821436082961	-2.0708303650808846
TCGA-CX-7082	3.998682572612032	-0.48730521492035994
TCGA-BB-8596	1.2927903786864172	-0.9924221538662792
TCGA-F7-8489	-0.1673076332370496	-1.4224270401411376
TCGA-CV-6954_normal	2.008574083608037	-2.4987259662530357
TCGA-CV-6954	0.6860913011096922	-3.897901397576438
TCGA-CN-A6V1	-3.1778201669560366	-3.2970412536188314
TCGA-CV-A45Y	-0.03229108256674297	-0.3841915289419262
TCGA-CV-7429	1.2714433022934748	-0.1393639315488634
TCGA-P3-A5Q6	0.5892273133620541	-1.8088566872591991
TCGA-F7-A624	-0.5752927936785978	1.7275013576930234
TCGA-CN-5373	-0.594381778952187	-2.2650849934729385
TCGA-CN-4742	-0.03933372990410501	-2.026687446783611
TCGA-CN-5361	0.020045491744717425	-1.4368481815937142
TCGA-BB-4223	-3.6203091603650353	-4.073792591027979
TCGA-CR-6482	-3.283169027940083	-3.779396684427265
TCGA-BA-4077	-3.3168369827513042	-3.2047309719660153
TCGA-CN-A6V6	-3.826278881860503	-3.567846781325562
TCGA-HD-7229	-0.967000540054423	-1.60171577050619
TCGA-CV-7090	0.7240187847154559	-0.9187342785761643
TCGA-CQ-7069	0.7488507618463344	-0.8911196114605467
TCGA-CV-A6JY	-0.1554520068000429	-2.1299337416493205
TCGA-MZ-A7D7	2.825683311529095	-0.24032393364223348
TCGA-CV-7410	0.12244704047878607	-0.003553365794521479
TCGA-CR-6472	-3.229093183362443	-3.609922678301342
TCGA-CR-7393	1.1024070577906375	-1.5699829148473259
TCGA-CV-7250	1.204756242945428	-4.273217841740293
TCGA-CR-7389	1.6424648916848792	-0.4400357855901624
TCGA-MT-A67F	-1.2695203885176005	-1.3103355103722143
TCGA-UF-A7JC	-0.09190177307820267	-1.8848249491104951
TCGA-CV-7427	-1.620994204935814	-1.8541948134064175
TCGA-CV-5441_normal	0.23973986674532619	0.42038410491801226
TCGA-IQ-A61J	0.498448354906996	-2.038827415230148
TCGA-CV-7414	-1.034768108972143	-2.5203783097255528
TCGA-P3-A6T4	1.695353515560178	-0.33135631295087464
TCGA-DQ-7592	0.029785591159788488	-2.0176940083678163
TCGA-BA-A4IH	-2.906530440965897	-3.755696052661202
TCGA-CV-7433	1.3592390162529382	-0.3306828973365889
TCGA-CV-5435_normal	1.6922700316024006	-1.6769699927296484
TCGA-CV-5978	4.086495920774608	0.46549054980707016
TCGA-QK-A6V9	-3.4597269715743075	-3.8819944459396636
TCGA-BB-A6UO	-1.4127493347823106	-1.7711855595937778
TCGA-BA-5153	-3.628911436126819	-4.122604388533086
TCGA-KU-A6H7	-3.2635638635289967	-3.831824085392683
TCGA-CN-A6V3	1.1453794391880154	-3.8706513160187876
TCGA-D6-6515	-0.3428965228647113	-0.7922895446137166
TCGA-CN-4723	1.8842606736560632	-0.3466356470772484
TCGA-CN-5374	-3.057306868786656	-3.5663295044786527
TCGA-BB-4228	-3.6767376641935723	-4.234426854386681
TCGA-BA-A6DD	0.07095615573688394	-1.138763096724007
TCGA-BB-7870	1.3065901427880346	-4.102883073052569
TCGA-BA-6873	-0.6961241947729653	-2.0766083130667234
TCGA-CV-5435	3.9953757101913876	-0.5639803605005191
TCGA-D6-A4ZB	1.9243083727881372	-0.40478707513503925
TCGA-CV-5978_normal	1.5390030139326525	3.0456298231597816
TCGA-CV-7430	3.811146502816824	-0.038039597714692563
TCGA-CQ-A4CA	-0.10847119305875053	-0.5911947689875884
TCGA-CV-5432	4.63567168122418	-0.004545935413550417
TCGA-CV-6943	-0.771022458868515	-0.9949008391088838
TCGA-HD-A634	-3.316440380279217	-3.7547320555095975
TCGA-BA-A6DL	0.9843296847784918	-3.9260630451802285
TCGA-CV-7438	-0.4407854507398554	-2.35576092826989
TCGA-CQ-5333	-1.1491396988811247	-1.2253432575897885
TCGA-CV-A6JM	0.9058699982813979	-0.6639085298051952
TCGA-CN-5364	0.2921838845578377	-1.918972739615599
TCGA-VS-A9UL	-5.128768755338585	-2.3808691715003634
TCGA-VS-A8EI	-3.5424709395637026	-2.0936981986398497
TCGA-EA-A410	-0.25883795225582157	2.988389048587063
TCGA-JX-A5QV	-4.1730945518946925	-2.598115959817999
TCGA-EK-A2RA	-5.28465737249944	-2.6655893492919085
TCGA-MA-AA3X	-5.397606053293589	-2.610328431281968
TCGA-C5-A1MI	-4.4495445238553595	-1.6384736188567026
TCGA-C5-A8XI	-4.615608359824232	-2.780796742362165
TCGA-ZJ-AAXD	-3.972921966185201	-2.4754380580518798
TCGA-VS-A8EC	4.339689308375056	-0.5665418370463751
TCGA-VS-A8EG	-4.989342429503375	-2.8737117273485264
TCGA-VS-A954	-4.572721351718592	-2.6743486468797864
TCGA-C5-A1BN	-4.802928432222513	-2.5909945550406177
TCGA-ZJ-A8QQ	-2.733814366337236	-1.8499779804150798
TCGA-VS-A958	-3.7124437044466814	-2.0912645007588977
TCGA-EA-A3QD	-4.170101531517229	-2.612729931908144
TCGA-VS-A9U6	-4.235419451401118	-2.5629888626568538
TCGA-C5-A1M6	-4.514370486483352	-1.6978689827842506
TCGA-ZJ-AAX8	-3.5690899148050916	-2.455674275270735
TCGA-C5-A7CL	-4.080890243216973	-2.6047349895247924
TCGA-FU-A3TX	-3.72160071030176	-2.8923561603374366
TCGA-ZJ-AB0I	-3.4089107997080834	-2.1741523138723875
TCGA-C5-A3HE	-3.493559378623853	-1.6115405748272593
TCGA-VS-A9UC	-4.20244883695843	-2.140758080394244
TCGA-C5-A2LX	-3.899577383272623	-3.529702622370858
TCGA-EK-A2RO	-4.572941941221004	-2.9356006196887545
TCGA-C5-A8YR	-0.12239807463493035	1.4210583083920225
TCGA-EK-A2RK	-3.8304212292168733	-3.0230294837228766
TCGA-DS-A1O9	-3.2062946670329406	-2.0391706735178783
TCGA-C5-A2LZ	-5.218793473691384	-2.7918722537536675
TCGA-VS-A9UV	-5.047274992752129	-2.8826492681162144
TCGA-C5-A8YT	-1.7962744135733626	1.6041029192048977
TCGA-ZJ-AAXT	-3.661575860541448	-2.676627304896474
TCGA-C5-A7UC	-3.37269618652081	-1.8681825650399362
TCGA-Q1-A73Q	-4.262218510594652	-3.18000935030415
TCGA-Q1-A6DW	-5.044877702624309	-2.766977080902253
TCGA-EA-A5ZE	-4.315445296774016	-2.6065916486697707
TCGA-IR-A3L7	-5.026019105132428	-2.411361452566802
TCGA-GH-A9DA	-3.5709106609222103	-1.9543298922642327
TCGA-FU-A3HY	-5.040234544107491	-2.3841986783954883
TCGA-EK-A2PK	-3.2719552268085996	-1.584891586370654
TCGA-FU-A3HZ	-0.2942946377156454	3.169736155445804
TCGA-DS-A0VK	-4.702403771092703	-2.4271124387161076
TCGA-FU-A3WB	-4.722735376010794	-3.0582238638367896
TCGA-EK-A2H1	-3.222238927141712	-1.5793664687948743
TCGA-UC-A7PG	-4.414659073916172	-2.676070567693189
TCGA-FU-A3TQ	-4.448699526052704	-2.7728127983238107
TCGA-EX-A69L	-4.184518276088605	-2.48418105042577
TCGA-LP-A4AW	-4.222916957438119	-2.385603958521083
TCGA-IR-A3LL	-3.9136115330269576	-2.5571060107734147
TCGA-EA-A3HR	-4.267191208767036	-2.321591091291831
TCGA-HM-A3JK	-4.225904040532351	-2.599620597597888
TCGA-EA-A3HS	-4.892525149536714	-2.3601375938754963
TCGA-DS-A3LQ	-4.250914080528113	-3.1727722602651975
TCGA-FU-A23L	2.3427574540716245	0.9433645070470539
TCGA-VS-A9U5	-4.256700747397985	-2.7310872058454847
TCGA-C5-A7X5	-4.342192644308029	-2.3151422699070836
TCGA-VS-A9UI	-4.533453014928459	-2.0796745243380927
TCGA-C5-A1BM	-3.638610682852715	-2.502862369073027
TCGA-C5-A8XK	-3.68752379963832	-1.8633576296707637
TCGA-DS-A5RQ	-4.467601724778801	-2.710491921584371
TCGA-EK-A2RN	-4.276275258045731	-2.764559725948
TCGA-JW-A5VK	-4.580084889439806	-3.1471278373757605
TCGA-VS-A8QC	-5.291618005296183	-2.660410189756444
TCGA-EK-A2H0	-2.717681329711564	-1.871337530811497
TCGA-C5-A907	-3.3407583644041674	-1.585735997201462
TCGA-C5-A7UI	-4.1818669950923315	-2.140255564175923
TCGA-C5-A905	-5.485866681513392	-2.626311969255102
TCGA-UC-A7PD	-3.350241945908457	-1.7189222054404825
TCGA-C5-A1M8	-5.241634846863134	-2.8245419833299263
TCGA-C5-A7CK	-4.131694674150703	-2.97124503314265
TCGA-VS-A8EB	-4.183186403874485	-2.1644744854748548
TCGA-DS-A1OB	-4.33232013722653	-2.080254999544543
TCGA-EA-A3HT	-4.313210607159543	-2.7777493214513074
TCGA-VS-A94W	-4.110680958139411	-2.801652633605054
TCGA-EK-A2R9	-4.616006817500095	-2.7606542766177053
TCGA-MY-A5BF_normal	-1.830099615674184	1.5802659809239863
TCGA-C5-A902	-4.629137342694724	-2.363044255758779
TCGA-Q1-A6DT	-4.39519839778033	-1.9323532461203992
TCGA-IR-A3LC	-5.019232168984299	-2.652345828764243
TCGA-MU-A5YI	-4.245509553975786	-2.705542932303818
TCGA-DS-A1OA	-5.193015537308482	-2.5673429672388757
TCGA-FU-A2QG	-4.783535279318588	-2.714795073511917
TCGA-C5-A7CH	-4.635261294625589	-2.204223143656877
TCGA-EK-A2R7	-4.545215099588117	-1.7526817275049678
TCGA-DS-A1OD	-4.393037743382037	-2.468256528323303
TCGA-ZJ-AAXA	-4.393677277130414	-2.7109659340389576
TCGA-C5-A1M7	-3.3625950813187386	-1.9287535736793733
TCGA-EA-A5FO	-5.166444454848932	-2.5969632091709975
TCGA-DS-A0VM	-4.946927548854421	-2.3453505989063843
TCGA-MY-A5BD	-5.07976760502295	-2.5747307374825694
TCGA-EA-A44S	-4.137024728462566	-2.5236766104104866
TCGA-C5-A901	-4.710417235999536	-2.4565112231942923
TCGA-VS-A9UM	-5.432400413397963	-2.6467743526052185
TCGA-VS-A8EL	-2.762507906837765	-1.7652280977024082
TCGA-ZJ-A8QO	-3.822212510795606	-2.7281557088291293
TCGA-C5-A1MQ	-3.4633177143708993	-1.7444295019225993
TCGA-IR-A3LH	-3.3781874622734516	-2.0944758710914764
TCGA-VS-A959	-3.69357333861126	-2.1863819387330525
TCGA-LP-A4AU	-3.4163768008208604	-1.6179441436265654
TCGA-HG-A2PA	-3.8847725764653442	-2.724442738515105
TCGA-C5-A7UE	-4.0204140998212194	-3.130660946711232
TCGA-C5-A2LT	-3.1630780393096845	-1.7955114053237218
TCGA-MA-AA42	-3.741211521345127	-2.550499834000725
TCGA-FU-A3NI	-4.618140433620135	-2.2826940862544842
TCGA-XS-A8TJ	-4.507713596261796	-2.4585394441762007
TCGA-C5-A7CJ	-4.328167679771939	-2.4626871337275458
TCGA-ZJ-A8QR	-4.363953864949764	-2.2162383499345024
TCGA-ZJ-AAXU	-4.496944869255628	-2.4098179148088694
TCGA-JX-A3Q0	-5.395305661378058	-2.734982157288104
TCGA-C5-A0TN	-3.4456249716031198	-1.7321717722654368
TCGA-C5-A8ZZ	-3.883477148465623	-3.2992635685837066
TCGA-MU-A8JM	-3.9495964190846498	-2.5890607295625627
TCGA-DG-A2KL	-4.359205222351611	-2.793977589909684
TCGA-VS-A8QM	-3.647544341182423	-2.382289909400895
TCGA-VS-A8EJ	1.644036137133147	2.5152991223213355
TCGA-C5-A1MN	-4.961916347920806	-2.0325385430989162
TCGA-DR-A0ZL	-4.35364101038998	-2.4649335495261244
TCGA-VS-A950	-4.6346148245004555	-2.4244274752919055
TCGA-MA-AA3Y	-3.1787105447648294	-1.889081454628474
TCGA-C5-A1BE	-4.12352066179171	-3.0490044790000828
TCGA-C5-A1MH	-4.054205558718115	-2.2761254095164425
TCGA-C5-A1ML	-2.9304556664066683	-3.5497868124283842
TCGA-EA-A439	-4.477115752837584	-1.674449769823819
TCGA-BI-A0VS	0.9568318843951343	-0.7984066709404037
